asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA,triangle,flag,reactangle,h&s,double_top,triple_top,mean
ICI,2019-05-10,Media & Entertainment,micro,0.001533276634830632,,,,0.0003673698155508,0.04199182460052025,0.003964903021506795,0.04575280898876405,1,0,1,,,,
ICQ,2019-05-10,Media & Entertainment,micro,0.0073070863608902265,,,,0.0003872414144502191,0.01426978818283166,0.004618023485948014,0.08346067415730338,1,0,1,,,,
IMS,2019-05-10,Media & Entertainment,micro,0.0009874122891704437,,,,1.6304901661061856e-05,0.002824228911185432,0.00042221929014381847,0.09312359550561798,1,0,1,,,,
IVO,2019-05-10,Media & Entertainment,micro,0.0013389089643293336,,,,0.00017323958014878223,,0.00420899854862119,0.10224719101123596,1,0,1,,,,
IGL,2019-05-10,Media & Entertainment,small,0.04245675387677922,0.1058865332227881,,,2.0381127076327322e-05,0.008175399479747306,0.0004618023485948015,0.1386067415730337,1,0,1,,,,
KNM,2019-05-10,Media & Entertainment,micro,0.0018411768231481093,,,,0.004227045755630286,0.045707915273132664,0.048845494128513,0.08085393258426966,1,0,1,,,,
LAA,2019-05-10,Media & Entertainment,micro,0.003529632428110322,,,,0.00025170691939264245,0.010033444816053512,0.0034173373796015307,0.09546067415730337,1,0,1,,,,
MRN,2019-05-10,Media & Entertainment,micro,0.029011778986916044,0.36041691341940074,,,0.00010954855803525936,0.009141583054626532,0.0015767251616308224,0.17164044943820225,1,0,1,,,,
MWR,2019-05-10,Media & Entertainment,micro,0.0043606904585247516,,,,0.0005013757260776521,0.061761426978818285,0.0060628051194088935,0.06759550561797753,1,0,1,,,,
NWS,2019-05-10,Media & Entertainment,mid,1.0,,,,4.585753592173647e-05,0.004533630620587143,0.0007586752869771739,0.1576179775280899,1,0,1,,,,
NEC,2019-05-10,Media & Entertainment,mid,0.3278874945282208,0.07047258083619565,,,0.00010954855803525936,0.005499814195466369,0.0017086686898007653,0.15559550561797753,1,0,1,,,,
NZM,2019-05-10,Media & Entertainment,micro,0.009797535671705928,0.07793438351296932,,,,0.0006688963210702346,,,1,0,1,,,,
OML,2019-05-10,Media & Entertainment,small,0.11172158060621618,0.25322752576098545,,,8.814837460511567e-05,0.005871423262727611,0.0017086686898007653,0.1613932584269663,1,0,1,,,,
PRT,2019-05-10,Media & Entertainment,micro,0.010717603196088242,0.13833945280113702,,,1.987159889941914e-05,0.008695652173913044,0.0003892334081013327,0.12593258426966292,1,0,1,,,,
PCH,2019-05-10,Media & Entertainment,micro,0.00010004212991918927,,,,0.0003011311525527362,0.018952062430323297,0.0020253331574086294,0.10570786516853933,1,0,1,,,,
PPL,2019-05-10,Media & Entertainment,micro,0.0009674305660347962,,,,0.0,,0.00017812376302942342,0.09860674157303372,1,0,1,,,,
QMS,2019-05-10,Media & Entertainment,micro,0.0315503660852858,0.15326305815468433,,,7.18434729440538e-05,0.004533630620587143,0.0014711703390948676,0.14768539325842697,1,0,1,,,,
REA,2019-05-10,Media & Entertainment,large,0.9972752195724117,1.0,,,0.0005844288189136859,0.08844295800817539,0.007764876632801162,0.21402247191011237,1,0,1,,,,
RCL,2019-05-10,Media & Entertainment,micro,0.002449711118642828,,,,0.0004733516763477021,0.03730955035302861,0.005429476184193165,0.048314606741573035,1,0,1,,,,
RXH,2019-05-10,Media & Entertainment,micro,0.00012002385305483676,,,,1.7833486191786406e-05,,0.0003364559968333553,0.10188764044943821,1,0,1,,,,
RMY,2019-05-10,Media & Entertainment,micro,0.005971035691229433,,,,0.0006022623051054722,0.08465254552211074,0.006240928882438317,0.037483146067415735,1,0,1,,,,
SWM,2019-05-10,Media & Entertainment,small,0.1271620030292165,0.04820561411820441,,,2.2419239783960052e-05,0.005945745076179858,0.0006003430531732419,0.13676404494382022,1,0,1,,,,
SKT,2019-05-10,Media & Entertainment,small,0.040831876481794066,,,,,0.0014121144555927167,,,1,0,1,,,,
SXL,2019-05-10,Media & Entertainment,small,0.11262984074874562,,,,6.980536023642107e-05,0.012411742846525456,0.0012732550468399528,0.14692134831460674,1,0,1,,,,
SHO,2019-05-10,Media & Entertainment,micro,0.0014397258401501005,,,,0.002442168551920921,,0.02798522232484497,0.08062921348314607,1,0,1,,,,
STG,2019-05-10,Media & Entertainment,micro,0.0003498136691147829,,,,,0.0,,,1,0,1,,,,
SW1,2019-05-10,Media & Entertainment,micro,0.002080957500775879,,,,6.165290940589015e-05,0.017316982534373835,0.000646523288032722,0.08961797752808989,1,0,1,,,,
TNY,2019-05-10,Media & Entertainment,micro,0.002678592674560245,,,,0.0006384388056659533,0.1389817911557042,0.007329462989840349,0.08107865168539326,1,0,1,,,,
VRL,2019-05-10,Media & Entertainment,small,0.09173985747056869,,,,3.515744420666463e-05,0.0084726867335563,0.0007124950521176937,0.17361797752808988,1,0,1,,,,
WPP,2019-05-10,Media & Entertainment,small,,0.055904299419637565,,,,,,,1,0,1,,,,
XTD,2019-05-10,Media & Entertainment,micro,0.00017451946160660262,0.2784555252872202,,,5.8086212167532864e-05,0.004384986993682645,0.0004486079957778071,0.11964044943820225,1,0,1,,,,
