asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA,triangle,flag,reactangle,h&s,double_top,triple_top,mean
EGF,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
FPC,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
FPP,2019-05-10,Not Applic,micro,,,,,,,,,1,0,1,,,,
FSI,2019-05-10,Not Applic,micro,0.1263957174730248,0.08220935473804653,,,0.9398141727915685,0.019642857142857142,0.044419803013502054,,1,0,1,,,,
FOR,2019-05-10,Not Applic,micro,0.12568627799366963,,,,0.9296065534798028,0.019196428571428566,0.0497358293653382,,1,0,1,,,,
FGG,2019-05-10,Not Applic,small,0.1752099763181741,0.234596581255851,,,1.0,0.033482142857142856,0.495303633161568,,1,0,1,,,,
FGX,2019-05-10,Not Applic,small,0.1779373205778061,0.05558059706667591,,,0.9388731501475921,0.02232142857142857,0.09063335725001631,0.5742258652094717,1,0,1,,,,
GC1,2019-05-10,Not Applic,micro,,,,,,,,,1,0,1,,,,
GFL,2019-05-10,Not Applic,micro,0.12955329426128187,0.9999999999999999,,,0.9532856548527053,0.02142857142857143,0.18824603744048007,,1,0,1,,,,
GVF,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
GCI,2019-05-10,Not Applic,micro,,,,,,,,,1,0,1,,,,
HM1,2019-05-10,Not Applic,small,,,,,,,,,1,0,1,,,,
KAT,2019-05-10,Not Applic,micro,0.12623326979260002,,,,0.0,0.014732142857142853,0.9999999999999999,,1,0,1,,,,
LSF,2019-05-10,Not Applic,small,0.0,,,,0.9295273094676785,0.016964285714285716,0.06382492988063401,,1,0,1,,,,
LSX,2019-05-10,Not Applic,micro,0.1327882875222414,0.00724662806421414,,,0.933385502307982,0.009821428571428571,0.05965038157980562,0.23406193078324222,1,0,1,,,,
MGG,2019-05-10,Not Applic,,,0.05256405811171595,,,,0.02767857142857142,,,1,0,1,,,,
MOT,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
MXT,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
MFF,2019-05-10,Not Applic,small,0.1487043528363619,0.04569883152456572,,,0.9366592705588686,0.03482142857142857,0.05241014937055639,,1,0,1,,,,
MGC,2019-05-10,Not Applic,micro,0.13565269701223182,0.0,,,0.9314192602571469,0.027232142857142858,0.04693105472571913,,1,0,1,,,,
MLT,2019-05-10,Not Applic,mid,0.4885436311625416,0.07118338476474462,,,0.9420973908909009,0.028124999999999997,0.1138542821733742,1.0,1,0,1,,,,
MIR,2019-05-10,Not Applic,small,0.17303596946998906,0.13203425678721264,,,0.947218535174436,0.029464285714285707,0.1462070315047942,,1,0,1,,,,
MMJ,2019-05-10,Not Applic,micro,0.12651120762082682,0.05717554869803403,,,0.9301612615646732,0.023660714285714285,0.04934446546213554,0.07058287795992713,1,0,1,,,,
MA1,2019-05-10,Not Applic,micro,0.1259007596967305,,,,0.9285565703191554,0.016964285714285716,0.05312764985976127,,1,0,1,,,,
NCC,2019-05-10,Not Applic,micro,0.12618758138248054,,,,0.9290667036472058,0.017857142857142856,0.050355488878742416,,1,0,1,,,,
NSC,2019-05-10,Not Applic,micro,0.12391204473403002,,,,0.9298640965192069,0.011160714285714288,0.051627421564151066,,1,0,1,,,,
NBI,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
OPH,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
PIA,2019-05-10,Not Applic,micro,0.15463750053937708,0.15127769494816404,,,0.9418646116052857,0.016964285714285716,0.1057660948405192,,1,0,1,,,,
PIC,2019-05-10,Not Applic,small,0.12504664025199697,,,,0.9210927749271947,0.019196428571428566,0.051757876198551954,,1,0,1,,,,
PAI,2019-05-10,Not Applic,small,0.1312463036807091,,,,0.9264764150008916,0.025,0.04585480399191181,,1,0,1,,,,
PMC,2019-05-10,Not Applic,small,0.1295748693438383,,,,0.9241090001386771,0.025,0.04650707716391625,,1,0,1,,,,
PL8,2019-05-10,Not Applic,small,0.13125899490574228,0.03696127041364723,,,0.9370059631119124,0.024107142857142855,0.052605831322157716,,1,0,1,,,,
PAF,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
PGF,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
QRI,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
QVE,2019-05-10,Not Applic,micro,0.15935355976170956,0.085954023785583,,,0.9410969352378312,0.020982142857142852,0.10318961581110168,,1,0,1,,,,
SNC,2019-05-10,Not Applic,micro,0.1266381198711587,,,,0.9559254710065972,0.021875,0.04291957471789185,,1,0,1,,,,
STW,2019-05-10,Not Applic,mid,0.9213144047942372,0.07732048125931831,,,,0.24419642857142862,,,1,0,1,,,,
SLF,2019-05-10,Not Applic,mid,0.9213144047942372,0.07732048125931831,,,,0.24419642857142862,,,1,0,1,,,,
SFY,2019-05-10,Not Applic,mid,0.9213144047942372,0.07732048125931831,,,,0.24419642857142862,,,1,0,1,,,,
SEC,2019-05-10,Not Applic,micro,0.12589822145172386,,,,0.917734809913426,0.016964285714285716,0.05488878742417324,,1,0,1,,,,
TGG,2019-05-10,Not Applic,micro,0.16161894343013355,0.2504420789847786,,,0.9467826931077522,0.019196428571428566,0.14927271541321505,,1,0,1,,,,
TOP,2019-05-10,Not Applic,micro,0.12522812476997155,,,,0.925926659666779,0.019642857142857142,0.05250799034635705,,1,0,1,,,,
TEK,2019-05-10,Not Applic,micro,0.1294327276234666,,,,0.9232967490144027,0.020982142857142852,0.03095036201161046,,1,0,1,,,,
TGF,2019-05-10,Not Applic,micro,,,,,,,,,1,0,1,,,,
URB,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
VG1,2019-05-10,Not Applic,small,0.17429493899328127,0.05173190943448563,,,0.9358717831883829,0.02767857142857142,0.06385754353923423,,1,0,1,,,,
WAA,2019-05-10,Not Applic,micro,0.12698712855957137,,,,0.9146294351883038,,0.046115713260713585,,1,0,1,,,,
WAM,2019-05-10,Not Applic,small,0.15149642234366317,,,,0.9259761871743567,0.026339285714285718,0.043702302524297174,,1,0,1,,,,
WGB,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
WLE,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
WMI,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
WAX,2019-05-10,Not Applic,micro,0.13074119292438824,,,,0.9243170156705035,0.027232142857142858,0.04252821081468919,,1,0,1,,,,
WQG,2019-05-10,Not Applic,,,,,,,,,,1,0,1,,,,
WIC,2019-05-10,Not Applic,micro,0.1411594195541319,,,,0.9460051112387822,0.019642857142857142,0.12624747244145848,,1,0,1,,,,
WHF,2019-05-10,Not Applic,small,0.18244778195460096,0.0837696335078534,,,0.9416318323196704,0.02142857142857143,0.11649598851999216,,1,0,1,,,,
