asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA,triangle,flag,reactangle,h&s,double_top,triple_top,mean
BNO,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0006790880925282062,,,,0.033935583111818754,0.127960410038883,0.024364226581991385,0.6465990544456306,1,0,1,,,,
BIT,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0003639591902782531,,,,0.03977517207671975,0.20537292329445034,0.02890394647312316,0.5840704590513954,1,0,1,,,,
BOT,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0006603506983403712,,,,0.03545432601847979,0.21173559561682573,0.02559218360172375,,1,0,1,,,,
CAN,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",small,0.002631716199341176,,,,0.06185016769140583,0.10922587486744434,0.051437755159900206,0.5393091352752782,1,0,1,,,,
CP1,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00010323260865320744,,,,0.04038836639934992,0.0975609756097561,0.029118351667044684,,1,0,1,,,,
CDY,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00013155162486891268,,,,0.033287905978869534,0.052668787557440803,0.023596974937627583,0.6520893701387829,1,0,1,,,,
CUV,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",small,0.013625243464251533,0.057449919001145835,,,0.03983963993949016,1.0,0.03148921240644137,0.9999999999999999,1,0,1,,,,
CPH,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0006136136753377598,,,,0.04865224685494281,0.10003534817956874,0.040949620095259695,0.6468278175995119,1,0,1,,,,
CSL,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",large,0.9999999999999999,0.033695523331621166,,,0.034493305087413925,0.6306115235065395,0.02524311068269449,0.7917874027756595,1,0,1,,,,
CYP,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0011451807729506032,,,,0.04571970872520049,0.24602332979851538,0.03726220514855977,0.5880356870520054,1,0,1,,,,
DXB,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,7.321019296588084e-05,,,,0.034586258750013116,0.06433368681512902,0.024371314356997055,0.6524706420619185,1,0,1,,,,
EOF,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",small,0.0017994990949871611,,,,0.03783513918311721,0.527394839165783,0.024915301088682243,0.5741955162421839,1,0,1,,,,
ESE,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,1.5294610930754312e-05,,,,0.05288613626107385,0.054436196535878396,0.03386893286459515,0.6579228305627572,1,0,1,,,,
EX1,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00031945787908214485,,,,0.16340504258627073,0.1869918699186992,0.14501942050351554,0.0,1,0,1,,,,
FTT,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,5.78059256941409e-06,,,,0.044520306627146365,0.12124425592082008,0.025629394420503517,0.6605917340247064,1,0,1,,,,
GSS,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0010607560366383691,,,,0.0358291391741217,0.3319194061505833,0.026184012814697212,0.5268796705810583,1,0,1,,,,
GTG,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00016061587835345227,,,,0.07256382693227426,0.36868151290208556,0.04786551655704242,0.6519368613695287,1,0,1,,,,
IDT,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0002725079311455809,,,,0.033221938863476554,0.022269353128313893,0.023540272737582222,0.5784657617813024,1,0,1,,,,
IMC,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00022790015748249632,,,,0.03490559955862003,0.1071049840933192,0.02524311068269449,0.6370291291749275,1,0,1,,,,
IMM,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0008653974097367933,,,,0.03577366682708669,0.07882644043831744,0.02618046892719438,0.6394692694829952,1,0,1,,,,
IMU,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0003969625550409171,,,,0.03619795531927334,0.04665959703075292,0.025631166364254936,0.6370291291749275,1,0,1,,,,
IVX,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0012211949743717067,,,,0.04194459062157514,0.7221633085896076,0.033893740077114994,0.23913375019063593,1,0,1,,,,
KZA,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00024152735325546728,,,,0.034700201949328255,0.03428773418168965,0.02497731911998186,0.6507167912154949,1,0,1,,,,
LCT,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00028709328912133883,,,,0.03883364142974727,0.1742665252739484,0.02931680936720345,0.6162498093640384,1,0,1,,,,
MYX,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",small,0.014476943200062218,0.011505788454699909,,,0.033157471000706144,0.008837044892188051,0.023662536856430032,0.6912078694524935,1,0,1,,,,
MVP,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",small,0.003217472692644974,1.0,,,0.035481312565686006,0.2364793213149523,0.02602630982082105,0.9963016623455847,1,0,1,,,,
MDC,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0007573380057558128,,,,0.03502104201055774,0.14139271827500885,0.025275005670220008,0.615334756748513,1,0,1,,,,
MSB,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",small,0.007890216830703315,,,,0.03982914517113219,0.030399434429126904,0.03130138636879111,0.62784047582736,1,0,1,,,,
MXC,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0006786622426603008,,,,0.05160427526877851,0.1629551078119477,0.04370322068496258,0.6188424584413603,1,0,1,,,,
NEU,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0009307653644602634,0.02246631633015923,,,0.03405552332162417,0.1378579003181336,0.024341191313222956,0.7175537593411621,1,0,1,,,,
NOX,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0007079394210787931,,,,0.03574817953250305,0.33333333333333337,0.026784701746427764,0.6346652432514869,1,0,1,,,,
OBJ,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00029720722348409073,,,,0.03562674007007507,0.26263697419582893,0.026391330233613067,0.60748055513192,1,0,1,,,,
OSL,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.000343305471684844,,,,0.03435837235138283,0.0975609756097561,0.024520157632116128,0.6475903614457831,1,0,1,,,,
OPT,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.001429435559777419,,,,0.17341855085240007,0.13644397313538353,0.15024133873894308,0.6466371816379441,1,0,1,,,,
OCC,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00010866219446900055,,,,0.042012056989590686,0.6546482856132909,0.025443340326604676,0.6562452341009607,1,0,1,,,,
PAR,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0021749922160126966,,,,0.04752780738801707,0.351360904913397,0.03670935869811749,0.5504804026231508,1,0,1,,,,
PAA,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,6.277687120219995e-05,,,,0.033259420179040745,0.014139271827500882,0.023492430256293946,0.6368384932133597,1,0,1,,,,
PXS,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,,,,,0.03572119298529683,,,,1,0,1,,,,
PYC,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0005091739952339747,,,,1.0,0.18310357016613646,1.0,0.6372960195211224,1,0,1,,,,
PTX,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,5.9582997192909884e-05,,,,0.03469570419146056,0.019088016967126198,0.02398325867543661,0.6535000762543846,1,0,1,,,,
PBP,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0012455748793092874,0.0,,,0.03304802555925871,0.04595263343937788,0.023474710818779772,0.7051242946469422,1,0,1,,,,
PIQ,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00022598383307692227,,,,0.03429390448861243,0.22799575821845175,0.02474342254479474,0.6048497788622845,1,0,1,,,,
RAC,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,2.668609489722221e-05,,,,0.03594907938392711,0.005655708731000353,0.025319304264005447,0.6586091200244013,1,0,1,,,,
RCE,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00019276754338030561,,,,0.03490559955862003,,0.025335251757768205,0.6165929540948604,1,0,1,,,,
RNO,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0002974201484180434,,,,0.034578762486900276,0.12760692824319547,0.024966687457473352,0.6373722739057495,1,0,1,,,,
SPL,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",small,0.0047085860051155285,,,,0.0492459508934796,0.3319194061505833,0.041156937514175554,0.5076254384627116,1,0,1,,,,
SCU,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,8.460167693234873e-05,,,,0.03446931704545284,0.28031106398020506,0.024684948400997962,0.6463321640994356,1,0,1,,,,
SUD,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,7.895916618260294e-05,,,,0.03452478939248784,0.0,0.024667228963483785,0.6451120939454018,1,0,1,,,,
TLX,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.001885094918436135,,,,0.18049352397829682,0.10250972074938142,0.1841793774098435,0.6364190940979105,1,0,1,,,,
THC,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,,,,,,,,,1,0,1,,,,
TPE,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.001257179288209708,,,,0.03318895530578007,0.04984093319194061,0.023683800181447043,0.43975903614457823,1,0,1,,,,
VLS,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.0004002628915171835,0.009063969338970327,,,0.03304052929614587,0.050547896783315664,0.023394973349965983,0.6827817599511972,1,0,1,,,,
ZLD,2019-05-10,"Pharmaceuticals, Biotechnology & Life Sciences",micro,0.00030487252110638686,,,,0.05500158171151681,0.2509720749381407,0.04492586187344069,,1,0,1,,,,
