asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA,triangle,flag,reactangle,h&s,double_top,triple_top,mean
CPV,2019-05-10,Capital Goods,micro,0.0013838155783305727,,,,0.8049102165302237,0.10756259580991313,0.5834145119541319,0.20126207094368484,1,0,1,,,,
CYG,2019-05-10,Capital Goods,micro,0.0018462536303630256,,,,0.7867539555486142,0.003832396525293817,0.5306855186618054,0.20317429964623768,1,0,1,,,,
DCG,2019-05-10,Capital Goods,micro,0.008304281551035141,,,,0.7867452787213828,,0.5308107656767515,0.31111960990534465,1,0,1,,,,
DRO,2019-05-10,Capital Goods,micro,0.0016890400305841651,,,,0.7955956424973645,0.2927950945324476,0.5563611567257648,0.19877617363036618,1,0,1,,,,
EOS,2019-05-10,Capital Goods,small,0.024337768041652875,0.2794299876084263,,,0.7883418149319521,0.08559018906489524,0.535570152244705,0.6108614590304999,1,0,1,,,,
EHL,2019-05-10,Capital Goods,small,0.070807807449458,0.2642503097893433,,,0.7871270591195624,0.06157383750638733,0.5334548693256145,0.28473085381011565,1,0,1,,,,
EGY,2019-05-10,Capital Goods,micro,0.002214363522528162,,,,0.7873049340778052,,0.5335662000055666,0.06176498709245626,1,0,1,,,,
EGN,2019-05-10,Capital Goods,micro,0.009193113561492211,0.07063197026022304,,,0.7869014616115472,0.03168114460909555,0.5314926660914583,0.30356630653026095,1,0,1,,,,
ECL,2019-05-10,Capital Goods,micro,0.0018431860479283162,0.10021685254027259,,,0.7868580774753904,0.010986203372508942,0.5311308413816138,0.27010230423558657,1,0,1,,,,
FBR,2019-05-10,Capital Goods,micro,,,,,,,,,1,0,1,,,,
FLC,2019-05-10,Capital Goods,micro,0.015335180491389253,,,,0.7875782541355928,0.11165048543689321,0.5332461243007043,0.0,1,0,1,,,,
GWA,2019-05-10,Capital Goods,small,0.0671750229511533,0.08333333333333333,,,0.7876086230309026,0.04931016862544711,0.5338445267054469,0.33655225164929725,1,0,1,,,,
HNG,2019-05-10,Capital Goods,micro,0.0018439529435369934,0.5415117719950433,,,0.786810354925618,0.016351558507920284,0.531270004731554,0.31092838703508935,1,0,1,,,,
JLG,2019-05-10,Capital Goods,small,0.022397522151699135,0.3739157372986369,,,0.7870359524336332,0.19110884006131834,0.5318684071362967,0.37690027727316183,1,0,1,,,,
KOV,2019-05-10,Capital Goods,micro,0.0020057679169679177,0.18246592317224286,,,0.7867886628575396,0.01584057230454778,0.5311447577166079,0.29324027153647575,1,0,1,,,,
LBL,2019-05-10,Capital Goods,micro,0.00283554896555683,0.23172242874845106,,,0.7874307480726598,0.10066428206438426,0.5332461243007043,0.3510851897886987,1,0,1,,,,
LGD,2019-05-10,Capital Goods,micro,0.006572631266641644,0.08674101610904585,,,0.7867799860303082,0.013030148185998977,0.5314091680814942,0.28845969978009367,1,0,1,,,,
LCM,2019-05-10,Capital Goods,micro,0.0012818184623764827,,,,0.7866368183809909,0.012519161982626469,0.5307829330067634,1.0,1,0,1,,,,
LYL,2019-05-10,Capital Goods,micro,0.00981123142208617,0.10083643122676579,,,0.7870272756064018,0.05314256515074092,0.5315065824264522,0.2731618701596711,1,0,1,,,,
MXI,2019-05-10,Capital Goods,micro,0.008441555864988392,0.20833333333333337,,,0.7866281415537595,0.001277465508431273,0.5309081800217096,0.31876852471555595,1,0,1,,,,
MPP,2019-05-10,Capital Goods,micro,0.005541156672970584,0.07094175960346963,,,,0.0074092999489013805,,,1,0,1,,,,
MND,2019-05-10,Capital Goods,small,0.11730315441234945,0.3593556381660471,,,0.7870099219519391,0.10168625447112926,0.5317709927913385,0.37211970551677975,1,0,1,,,,
NWH,2019-05-10,Capital Goods,small,0.07416757711107354,0.213909541511772,,,0.7870272756064018,0.07128257537046499,0.5320493194912189,0.3082512668515154,1,0,1,,,,
OLH,2019-05-10,Capital Goods,micro,0.0006084841179577535,,,,0.7866411567946066,0.02197240674501788,0.5309638453616856,0.3383688689167224,1,0,1,,,,
OEC,2019-05-10,Capital Goods,micro,0.001956686598012566,,,,0.7873005956641895,0.03244762391415431,0.5326059728909796,0.094081652165599,1,0,1,,,,
PPK,2019-05-10,Capital Goods,micro,0.007163907780931895,0.9999999999999999,,,0.7877084065440632,0.10628513030148184,0.5339697737203931,0.7236829524811166,1,0,1,,,,
POW,2019-05-10,Capital Goods,micro,1.3322510513943238e-05,,,,0.0,0.0035769034236075633,0.0,0.2312840615737642,1,0,1,,,,
PTB,2019-05-10,Capital Goods,micro,0.004590206118210648,0.11462205700123913,,,0.7870099219519391,0.014563106796116507,0.5323415625260932,0.30165407782770814,1,0,1,,,,
QHL,2019-05-10,Capital Goods,micro,0.004139271500308355,0.5387236679058239,,,0.7869231536796256,0.12033725089422587,0.5316596621113864,0.3281384453580648,1,0,1,,,,
RFT,2019-05-10,Capital Goods,micro,0.004918437438724561,0.6626394052044609,,,0.7886671959531278,0.2258559018906489,0.5374210247989091,0.5438378430060236,1,0,1,,,,
RFX,2019-05-10,Capital Goods,micro,0.0014965492328061457,,,,0.7996997817777952,0.03730199284619315,0.5599515711542209,0.21675112343436273,1,0,1,,,,
REH,2019-05-10,Capital Goods,mid,0.5705384591406739,0.34665427509293684,,,0.7871834584965662,0.06668369954011241,0.533037379275794,0.38923415240462755,1,0,1,,,,
RWC,2019-05-10,Capital Goods,mid,0.305959474146982,0.4869888475836431,,,0.7882116625234817,0.05825242718446602,0.5363355506693758,0.4316856296013003,1,0,1,,,,
ROO,2019-05-10,Capital Goods,micro,0.00030019208326945157,,,,0.7935826185796903,1.0,0.5502379693283977,0.2176116263505115,1,0,1,,,,
RGI,2019-05-10,Capital Goods,micro,0.001361575605678929,,,,0.8413181835929875,0.0201839550332141,0.693228311391912,0.18806769289607034,1,0,1,,,,
SND,2019-05-10,Capital Goods,micro,0.0015463974473701747,,,,0.7868146933392336,0.030148185998978026,0.5309638453616856,0.17200497179462662,1,0,1,,,,
SSM,2019-05-10,Capital Goods,small,0.059735368651374146,0.2461276332094176,,,0.7871617664284878,0.08967807869187532,0.5320771521612069,0.3416196577110622,1,0,1,,,,
SVW,2019-05-10,Capital Goods,mid,0.6564307673125391,0.2747831474597274,,,0.7872441962871857,0.04624425140521205,0.5334966183305966,0.3457309494215508,1,0,1,,,,
SIV,2019-05-10,Capital Goods,micro,0.02336304372302394,,,,0.7866151263129125,0.0,0.532104984831195,0.255856200401568,1,0,1,,,,
SXE,2019-05-10,Capital Goods,micro,0.005841779751572113,0.13382899628252787,,,0.7867105714124574,0.012519161982626469,0.5307968493417574,0.2727794244191605,1,0,1,,,,
SRS,2019-05-10,Capital Goods,micro,0.00773064363574447,,,,0.7867192482396888,0.01481859989780276,0.5308525146817334,0.3087293240271536,1,0,1,,,,
SRG,2019-05-10,Capital Goods,micro,0.010441619612418967,0.0647459727385378,,,,,0.5310055943666677,0.28234056793192464,1,0,1,,,,
SGI,2019-05-10,Capital Goods,micro,0.00046967601278714985,,,,0.786675864103532,0.00970873786407767,0.5307411840017814,0.35978583038531403,1,0,1,,,,
UTR,2019-05-10,Capital Goods,micro,0.00025034386870542263,,,,0.8247280899266375,0.024782830863566682,0.6507556569901751,0.21981068935844725,1,0,1,,,,
UUV,2019-05-10,Capital Goods,micro,0.0,,,,0.7901205645143797,0.04190086867654573,0.5341367697403213,0.23204895305478532,1,0,1,,,,
VEE,2019-05-10,Capital Goods,micro,0.006704537311334152,0.6028500619578686,,,0.787374348695656,0.056719468574348494,0.5334687856606085,0.44258533320585136,1,0,1,,,,
XRF,2019-05-10,Capital Goods,micro,0.0019574534936212438,0.20182775712515488,,,0.7869795530566294,0.011241696474195198,0.5318127417963207,0.30423558657615446,1,0,1,,,,
XTE,2019-05-10,Capital Goods,micro,0.0009482188726018275,,,,0.786944845747704,0.06719468574348493,0.5313674190765121,0.12601587149823118,1,0,1,,,,
ZGL,2019-05-10,Capital Goods,micro,0.0019666562409253723,,,,,0.002299437915176292,,,1,0,1,,,,
