asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA,triangle,flag,reactangle,h&s,double_top,triple_top,mean
INP,2019-05-10,Retailing,micro,0.0002456751045687847,,,,0.00030816640986132534,0.006285714285714285,0.002054794520547945,0.08459818802212024,1,0,1,,,,
JAT,2019-05-10,Retailing,micro,0.0014166138151461356,,,,0.04437596302003083,0.16,0.0660958904109589,,1,0,1,,,,
JBH,2019-05-10,Retailing,mid,0.0757017185673425,0.27916056612981943,,,0.01016949152542373,0.14685714285714285,0.0136986301369863,0.13425108836333685,1,0,1,,,,
JYC,2019-05-10,Retailing,micro,0.001195795818407002,0.3091752074182528,,,0.01016949152542373,0.08628571428571429,0.016095890410958904,0.11536651370749498,1,0,1,,,,
KMD,2019-05-10,Retailing,small,0.011152394825474143,0.2913616398243045,,,,0.08057142857142857,,,1,0,1,,,,
KGN,2019-05-10,Retailing,small,0.012552356791685853,0.9919472913616398,,,0.03574730354391372,0.6605714285714285,0.039383561643835614,0.224438169196376,1,0,1,,,,
LOV,2019-05-10,Retailing,small,0.023348788179793634,0.6776476329917033,,,0.13312788906009246,0.9999999999999999,0.14178082191780822,0.18378632780327095,1,0,1,,,,
MPH,2019-05-10,Retailing,micro,0.0020957196542979633,0.5178135675939483,,,0.09060092449922959,,0.08869863013698631,0.19078715142957992,1,0,1,,,,
MHJ,2019-05-10,Retailing,micro,0.006135120342188255,0.33186920448999513,,,0.009244992295839754,0.052000000000000005,0.0136986301369863,0.11819037533827507,1,0,1,,,,
MYR,2019-05-10,Retailing,small,0.011995847173674442,0.42947779404587605,,,0.003389830508474577,0.036,0.005136986301369863,0.1144840569478762,1,0,1,,,,
NTD,2019-05-10,Retailing,micro,0.0009542233432858298,0.08833577354807225,,,0.004314329738058552,0.021142857142857144,0.007191780821917808,0.10589481115425342,1,0,1,,,,
NCK,2019-05-10,Retailing,small,0.011500153003945282,0.2606149341142021,,,0.05454545454545456,0.30457142857142855,0.060616438356164384,0.13436874926461934,1,0,1,,,,
NBL,2019-05-10,Retailing,micro,0.005198031510124807,0.36725231820400195,,,0.009861325115562404,0.11599999999999999,0.00993150684931507,0.11901400164725259,1,0,1,,,,
PMV,2019-05-10,Retailing,mid,0.06266983679257396,0.6652025378233284,,,0.062557781201849,0.09714285714285714,0.0702054794520548,0.17125544181668428,1,0,1,,,,
RBL,2019-05-10,Retailing,micro,0.004664689681935205,,,,0.031124807395993843,0.15942857142857145,0.0273972602739726,0.0,1,0,1,,,,
RHL,2019-05-10,Retailing,small,0.014295974306921089,0.42728160078086874,,,0.004622496147919876,0.08,0.008904109589041096,0.1475467702082598,1,0,1,,,,
SSG,2019-05-10,Retailing,micro,0.0010797155381539712,0.19375305026842365,,,0.007395993836671803,0.036,0.008561643835616438,0.11577832686198375,1,0,1,,,,
SUL,2019-05-10,Retailing,small,0.04263935184246675,0.26671547096144466,,,0.014483821263482282,0.09485714285714286,0.021232876712328767,0.13242734439345805,1,0,1,,,,
SNL,2019-05-10,Retailing,micro,0.0038822941131611394,0.4443631039531478,,,0.0391371340523883,0.24399999999999997,0.0458904109589041,0.1608424520531827,1,0,1,,,,
TPW,2019-05-10,Retailing,micro,0.0035955927141162313,0.9641288433382137,,,0.0514637904468413,0.62,0.05787671232876712,0.9999999999999999,1,0,1,,,,
PGR,2019-05-10,Retailing,micro,0.0005509590016999366,,,,0.0,0.0,0.0017123287671232876,0.11371926108953993,1,0,1,,,,
TRS,2019-05-10,Retailing,micro,0.0009877683722986598,0.15836993655441678,,,0.0,0.013142857142857142,0.0,0.09812919166960818,1,0,1,,,,
TGA,2019-05-10,Retailing,micro,0.008352470893050726,0.1591020009760859,,,0.007087827426810479,0.009714285714285712,0.052054794520547946,0.15090010589481112,1,0,1,,,,
VTG,2019-05-10,Retailing,micro,0.005723650741707138,0.23840897999023916,,,0.008320493066255779,0.13028571428571428,0.009589041095890411,0.1326038357453818,1,0,1,,,,
WEB,2019-05-10,Retailing,mid,0.04939662387382822,1.0,,,0.11741140215716488,0.16914285714285715,0.12020547945205479,0.2144369925873632,1,0,1,,,,
WES,2019-05-10,Retailing,large,1.0,0.16422645192776963,,,0.016332819722650233,0.1982857142857143,0.01917808219178082,0.14148723379221081,1,0,1,,,,
WHK,2019-05-10,Retailing,micro,0.00028139211387740956,,,,1.0000000000000002,0.3794285714285714,1.0,0.0653018002117896,1,0,1,,,,
